time,open,high,low,close,Volume,Volume MA
1690823940,382.83,382.91,382.75,382.77,71902,66606.5
1690824000,382.77,382.985,382.72,382.955,51497,66833.5
1690824060,382.95,383.06,382.87,383.03,66732,66669.5
1690824120,383.03,383.15,382.9701,383.0113,71395,62291.75
1690824180,383.01,383.05,382.94,383.02,36529,61175.5
1690824240,383.05,383.13,383,383,29723,61446.1
1690824300,383.02,383.03,382.88,382.91,71639,57191.95
1690824360,382.915,383.03,382.885,383.0299,30435,54160.5
1690824420,383.01,383.16,383,383.155,38271,51007.75
1690824480,383.16,383.287,383.16,383.1899,65067,51289.55
1690824540,383.185,383.185,383,383.03,28936,50943.3
1690824600,383.01,383.16,382.98,383.11,48646,51229.55
1690824660,383.11,383.1399,383.06,383.12,82381,52526.3
1690824720,383.11,383.27,383.11,383.27,41008,53134.35
1690824780,383.2599,383.315,383.212,383.29,60692,55153
1690824840,383.29,383.29,383.2301,383.28,21522,53462.25
1690824900,383.285,383.3701,383.255,383.36,30933,52397.7
1690824960,383.3538,383.3666,383.29,383.34,29754,51432.95
1690825020,383.335,383.53,383.335,383.5,60547,51893.35
1690825080,383.49,383.57,383.49,383.555,30430,48401.95
1690825140,383.55,383.7,383.54,383.6801,84437,49028.7
1690825200,383.6881,383.7,383.43,383.45,149401,53923.9
1690825260,383.46,383.58,383.39,383.57,63117,53743.15
1690825320,383.56,383.62,383.54,383.58,257282,63037.5
1690825380,383.5508,383.6,383.55,383.55,37687,63095.4
1690825440,383.54,383.5999,383.51,383.56,90100,66114.25
1690825500,383.56,383.598,383.4417,383.456,32481,64156.35
1690825560,383.45,383.4699,383.3701,383.38,32744,64271.8
1690825620,383.39,383.45,383.2501,383.41,60807,65398.6
1690825680,383.41,383.41,383.315,383.4073,41169,64203.7
1690825740,383.39,383.459,383.32,383.4394,15356,63524.7
1690825800,383.44,383.4499,383.16,383.235,46432,63414
1690825860,383.25,383.33,383.2001,383.255,43102,61450.05
1690825920,383.265,383.391,383.23,383.36,48889,61844.1
1690825980,383.37,383.37,383.16,383.1801,33869,60502.95
1690826040,383.19,383.2,383.1001,383.11,24803,60667
1690826100,383.11,383.25,383.07,383.2301,44115,61326.1
1690826160,383.235,383.319,383.15,383.3016,35893,61633.05
1690826220,383.29,383.3,383.17,383.24,20211,59616.25
1690826280,383.25,383.29,383.2001,383.28,14462,58817.85
1690826340,383.274,383.28,383.23,383.28,16322,55412.1
1690826400,383.3199,383.35,383.2226,383.3089,16525,48768.3
1690826460,383.32,383.54,383.3176,383.44,45393,47882.1
1690826520,383.45,383.57,383.45,383.52,27322,36384.1
1690826580,383.513,383.555,383.405,383.455,34331,36216.3
1690826640,383.4304,383.48,383.36,383.4396,84721,35947.35
1690826700,383.45,383.47,383.42,383.43,22333,35439.95
1690826760,383.42,383.45,383.35,383.44,27741,35189.8
1690826820,383.46,383.46,383.1,383.27,139207,39109.8
1690826880,383.28,383.33,383.16,383.29,50534,39578.05
1690826940,383.28,383.28,383.18,383.2,23689,39994.7
1690827000,383.21,383.32,383.12,383.29,47809,40063.55
1690827060,383.295,383.31,383.09,383.2,49989,40407.9
1690827120,383.22,383.32,383.22,383.2855,20850,39005.95
1690827180,383.28,383.355,383.185,383.31,32659,38945.45
1690827240,383.29,383.3,383.2001,383.2095,17047,38557.65
1690827300,383.21,383.28,383.18,383.24,27190,37711.4
1690827360,383.24,383.315,383.22,383.265,25063,37169.9
1690827420,383.265,383.265,383.18,383.21,19836,37151.15
1690827480,383.24,383.38,383.2301,383.3218,38588,38357.45
1690827540,383.32,383.3396,383.273,383.285,15876,38335.15
1690827600,383.29,383.35,383.21,383.3301,21423,38580.05
1690827660,383.33,383.33,383.15,383.17,29730,37796.9
1690827720,383.17,383.175,382.95,383.05,58574,39359.5
1690827780,383.046,383.13,383,383.0867,30962,39191.05
1690827840,383.07,383.09,382.97,383.07,20213,35965.65
1690827900,383.05,383.1,382.96,382.98,37810,36739.5
1690827960,382.97,383.0499,382.85,383.03,69701,38837.5
1690828020,383.045,383.1,383.02,383.08,28629,33308.6
1690828080,383.105,383.2188,383.075,383.18,51067,33335.25
1690828140,383.17,383.17,383.035,383.046,36320,33966.8
1690828200,383.0508,383.1487,383,383,37372,33444.95
1690828260,382.99,383,382.915,382.96,20846,31987.8
1690828320,382.969,383.025,382.9,383.02,115853,36737.95
1690828380,383.025,383.145,383.015,383.12,61330,38171.5
1690828440,383.125,383.14,383.07,383.14,20793,38358.8
1690828500,383.135,383.19,383.09,383.166,48413,39419.95
1690828560,383.165,383.25,383.03,383.09,73094,41821.5
1690828620,383.1,383.105,382.84,382.86,104844,46071.9
1690828680,382.8699,382.9999,382.84,382.94,28550,45570
1690828740,382.93,383.0082,382.86,382.985,23776,45965
1690828800,382.985,383.05,382.93,383.0375,21226,45955.15
1690828860,383.0399,383.19,383.035,383.12,29802,45958.75
1690828920,383.12,383.12,383.01,383.03,23627,44211.4
1690828980,383.04,383.05,382.96,383.0475,11554,43241
1690829040,383.03,383.15,383.03,383.125,14578,42959.25
1690829100,383.1391,383.2005,383.11,383.14,21121,42124.8
1690829160,383.13,383.14,383.04,383.05,48925,41086
1690829220,383.05,383.085,382.98,383.03,50855,42197.3
1690829280,383.05,383.2193,383.0412,383.19,37522,41520.05
1690829340,383.19,383.32,383.18,383.3,36716,41539.85
1690829400,383.32,383.3665,383.2752,383.36,27694,41055.95
1690829460,383.36,383.42,383.22,383.4099,70449,43536.1
1690829520,383.3899,383.52,383.37,383.4795,44926,39989.75
1690829580,383.47,383.57,383.46,383.48,37068,38776.65
1690829640,383.47,383.57,383.42,383.42,38499,39661.95
1690829700,383.425,383.57,383.421,383.56,32542,38868.4
1690829760,383.56,383.6159,383.52,383.614,38473,37137.35
1690829820,383.6,383.69,383.585,383.66,44340,34112.15
1690829880,383.65,383.75,383.63,383.709,79284,36648.85
1690829940,383.685,383.7,383.555,383.57,60735,38496.8
1690830000,383.5797,383.62,383.4,383.405,116374,43254.2
1690830060,383.406,383.435,383.34,383.39,57695,44648.85
1690830120,383.39,383.495,383.33,383.47,34551,45195.05
1690830180,383.44,383.46,383.32,383.3388,19346,45584.65
1690830240,383.33,383.33,383.11,383.1584,70555,48383.5
1690830300,383.17,383.2196,383.03,383.1,58428,50248.85
1690830360,383.12,383.165,383.07,383.14,39392,49772.2
1690830420,383.14,383.158,383.05,383.15,38235,49141.2
1690830480,383.13,383.17,383.0409,383.08,52634,49896.8
1690830540,383.09,383.12,383.01,383.03,19195,49020.75
1690830600,383.03,383.11,382.89,383.0106,53982,50335.15
1690830660,382.9956,383.13,382.9557,383.1257,35809,48603.15
1690830720,383.134,383.134,382.9488,382.97,34465,48080.1
1690830780,382.9699,383.02,382.92,383,34554,47954.4
1690830840,383,383.07,382.99,383.05,25961,47327.5
1690830900,383.02,383.16,383.01,383.0657,71054,49253.1
1690830960,383.05,383.13,382.9901,383.115,36916,49175.25
1690831020,383.13,383.13,382.94,382.97,26931,48304.8
1690831080,382.97,383.14,382.95,383.12,32221,45951.65
1690831140,383.11,383.2,383.1,383.1696,28975,44363.65
1690831200,383.16,383.205,383.07,383.07,34822,40286.05
1690831260,383.08,383.14,383.01,383.08,35169,39159.75
1690831320,383.07,383.13,383.03,383.1201,30164,38940.4
1690831380,383.12,383.259,383.085,383.09,40368,39991.5
1690831440,383.095,383.11,382.95,382.96,41945,38561
1690831500,382.9699,383.01,382.86,382.89,43596,37819.4
1690831560,382.8788,382.99,382.84,382.975,59249,38812.25
1690831620,382.995,383.12,382.96,383.12,32201,38510.55
1690831680,383.14,383.14,383.06,383.08,24769,37117.3
1690831740,383.05,383.08,383.02,383.06,27315,37523.3
1690831800,383.06,383.17,383.0401,383.12,31002,36374.3
1690831860,383.11,383.11,382.84,382.905,185328,43850.25
1690831920,382.91,382.96,382.785,382.87,82495,46251.75
1690831980,382.87,382.9,382.73,382.75,72781,48163.1
1690832040,382.74,382.8001,382.71,382.79,50135,49371.8
1690832100,382.79,382.8059,382.65,382.71,123817,52009.95
1690832160,382.69,382.89,382.675,382.779,60483,53188.3
1690832220,382.76,382.78,382.57,382.71,78084,55745.95
1690832280,382.71,382.75,382.634,382.705,32521,55760.95
1690832340,382.7,382.73,382.56,382.62,67237,57674.05
1690832400,382.62,382.82,382.6,382.75,101741,61020
1690832460,382.75,382.85,382.75,382.765,166050,67564.05
1690832520,382.77,382.8,382.64,382.685,97026,70907.15
1690832580,382.699,382.83,382.67,382.82,45563,71166.9
1690832640,382.83,382.8499,382.72,382.77,54234,71781.35
1690832700,382.78,382.85,382.69,382.69,123708,75786.95
1690832760,382.69,382.7,382.511,382.58,73010,76475
1690832820,382.58,382.59,382.37,382.455,112932,80511.55
1690832880,382.46,382.495,382.35,382.4356,119429,85244.55
1690832940,382.435,382.53,382.34,382.5,72191,87488.35
1690833000,382.45,382.75,382.425,382.7,151635,93520
1690833060,382.72,382.95,382.72,382.9275,143405,91423.85
1690833120,382.91,383.04,382.8816,382.97,148525,94725.35
1690833180,382.97,383.1,382.965,383.08,140023,98087.45
1690833240,383.085,383.15,382.96,383.07,103750,100768.2
1690833300,383.08,383.13,382.87,383.11,202571,104705.9
1690833360,383.1,383.21,383.062,383.15,162316,109797.55
1690833420,383.15,383.278,383.13,383.2401,145779,113182.3
1690833480,383.25,383.38,383.04,383.36,443722,133742.35
1690833540,383.36,383.85,383.36,383.85,826026,171681.8
1690833600,383.86,383.94,383.68,383.94,342903,183739.9
1690833660,383.94,384.04,383.92,384,42926,177583.7
1690833720,384,384,383.93,383.93,17234,173594.1
1690833780,383.94,384,383.7609,383.98,32103,172921.1
1690833840,383.93,384.01,383.92,384.01,13547,170886.75
1690833900,383.97,383.98,383.9,383.97,39015,166652.1
1690833960,383.975,383.98,383.93,383.95,27999,164401.55
1690834020,383.96,383.97,383.91,383.97,18159,159662.9
1690834080,383.97,383.97,383.93,383.96,11136,154248.25
1690834140,383.96,383.97,383.94,383.95,5861,150931.75
1690834200,383.95,384.09,383.94,384.01,28800,144790
1690834260,384.01,384.07,384,384,10291,138134.3
1690834320,383.97,384.01,383.96,384.01,11834,131299.75
1690834380,383.98,384,383.97,384,10604,124828.8
1690834440,383.99,384.02,383.68,384.01,39136,121598.1
1690834500,383.99,384.1,383.99,384.05,18098,112374.45
1690834560,384.04,384.12,384.03,384.09,17327,105125
1690834620,384.09,384.11,384.08,384.11,3795,98025.8
1690834680,384.11,384.16,384.1,384.12,13690,76524.2
1690834740,384.1001,384.13,383.68,384.1,75820,39013.9
1690834800,384.12,384.14,384.09,384.1099,4182,22077.85
1690834860,384.11,384.12,384.1,384.1,4129,20138
1690834920,384.1,384.1,384.07,384.07,2900,19421.3
1690834980,384.08,384.08,384.05,384.05,6873,18159.8
1690835040,384.03,384.04,384.02,384.04,9533,17959.1
1690835100,384.04,384.04,384,384,4210,16218.85
1690835160,383.99,384.03,383.98,384.01,2958,14966.8
1690835220,384.01,384.027,384,384,4544,14286.05
1690835280,384.01,384.01,383.99,384.01,700,13764.25
1690835340,384.03,384.03,383.99,383.99,2065,13574.45
1690835400,383.98,383.99,383.97,383.99,3232,12296.05
1690835460,384,384.03,384,384.03,6080,12085.5
1690835520,384.04,384.04,383.97,383.97,12069,12097.25
1690835580,384,384,383.97,383.98,1795,11656.8
1690835640,383.98,384.01,383.98,384,700,9735
1690835700,384,384.02,383.99,384.02,6500,9155.1
1690835760,384.02,384.02,384.02,384.02,300,8303.75
1690835820,384.01,384.01,384.01,384.01,400,8134
1690836000,384.02,384.03,384,384,1651,7532.05
1690836060,384.01,384.01,384.01,384.01,200,3751.05
1690836120,384.01,384.02,383.99,384,4105,3747.2
1690836180,383.98,384.02,383.68,383.68,423179,24699.7
1690836240,384.02,384.02,383.97,383.97,1000,24604.7
1690836300,384.01,384.01,384,384,1600,24341.05
1690836420,384,384,384,384,400,23884.4
1690836480,384,384,383.99,383.99,1250,23736.4
1690836540,384.01,384.03,384.01,384.03,1700,23673.5
1690836600,384.02,384.02,384.02,384.02,100,23451.3
1690836660,384.05,384.05,383.68,384.01,3317,23582.15
1690836720,384.011,384.03,384.011,384.03,1225,23540.15
1690836780,384.02,384.02,383.68,384,126100,29683.55
1690836840,383.99,383.99,383.98,383.98,800,29419.55
1690836900,383.98,383.99,383.98,383.98,850,28858.6
1690836960,384.01,384.02,384.01,384.02,930,28815.35
1690837020,384.02,384.03,384.02,384.02,726,28816.65
1690837080,384.02,384.02,384.02,384.02,100,28496.65
1690837140,383.99,383.99,383.99,383.99,900,28526.65
1690837200,384,384,383.98,383.98,479,28530.6
1690837260,384,384,384,384,100,28453.05
1690837320,383.97,383.98,383.9,383.92,2512,28568.65
1690837380,383.91,383.93,383.91,383.93,700,28398.4
1690837440,383.92,383.94,383.9,383.92,5010,7489.95
1690837500,383.9,383.92,383.9,383.91,3110,7595.45
1690837560,383.91,383.93,383.89,383.93,4008,7715.85
1690837620,383.91,383.911,383.91,383.911,2250,7808.35
1690837740,383.92,383.92,383.92,383.92,100,7750.85
1690837980,383.96,383.96,383.96,383.96,500,7690.85
1690838100,383.96,383.96,383.96,383.96,300,7700.85
1690838160,383.95,383.95,383.95,383.95,400,7555
1690838220,383.96,383.96,383.94,383.94,771,7532.3
1690838280,383.91,383.95,383.91,383.91,1428,1298.7
1690838340,383.95,383.95,383.95,383.95,200,1268.7
1690838460,383.95,383.97,383.95,383.97,1200,1286.2
1690838520,383.97,383.98,383.97,383.98,436,1261.5
1690838580,383.99,383.99,383.98,383.98,900,1270.2
1690838640,383.98,383.98,383.98,383.98,4600,1495.2
1690838700,383.98,383.99,383.91,383.99,2400,1570.2
1690838760,383.99,383.99,383.97,383.97,600,1576.25
1690838820,383.97,383.97,383.96,383.96,200,1581.25
1690838880,383.98,383.98,383.93,383.93,605,1485.9
1690839120,383.94,383.94,383.94,383.94,143,1458.05
1690839180,383.95,383.95,383.95,383.95,100,1212.55
1690839900,384,384,384,384,666,1090.35
1690839960,383.99,383.9991,383.99,383.9991,700,924.95
1690840080,384,384,384,384,130,818.95
1690840140,384,384,384,384,110,819.45
1690840260,384,384,383.99,383.99,200,804.45
1690840320,384,384,384,384,1456,862.25
1690840380,384.03,384.03,384.03,384.03,200,852.25
1690840560,384.04,384.05,384.04,384.05,200,823.7
1690840620,384.0003,384.0003,384.0003,384.0003,150,759.8
1690840740,384.01,384.01,384.01,384.01,400,769.8
1690840800,384.01,384.11,383.99,384.11,1904,805
1690840860,384.149,384.16,384.11,384.11,771,821.75
1690840980,384.06,384.06,384.06,384.06,3000,926.75
1690841040,384.09,384.14,384.09,384.14,840,738.75
1690841100,384.13,384.13,384.13,384.13,195,628.5
1690841160,384.14,384.16,384.14,384.16,528,624.9
1690841220,384.1,384.1,384.1,384.1,130,621.4
1690841280,384.11,384.11,384.11,384.11,200,601.15
1690841340,384.12,384.13,384.12,384.13,700,629
1690841460,384.14,384.14,384.11,384.14,12025,1225.25
1690841520,384.12,384.12,384.11,384.11,10000,1691.95
1690841640,384.12,384.14,384.12,384.14,600,1686.95
1690841760,384.12,384.12,384.1104,384.1104,1950,1777.95
1690841820,384.11,384.11,384.11,384.11,265,1785.7
1690841940,384.1,384.11,384.07,384.07,600,1805.7
1690842120,384.04,384.04,384.02,384.02,833,1774.55
1690842180,384.03,384.03,384.03,384.03,2000,1864.55
1690842360,384.04,384.04,384.04,384.04,300,1869.55
1690842420,384.01,384.01,384,384,2917,2007.9
1690842480,383.98,383.98,383.97,383.97,4000,2187.9
1690842540,383.96,383.96,383.91,383.91,2400,2212.7
1690842600,383.91,383.92,383.9,383.9,2300,2289.15
1690842660,383.86,383.86,383.8,383.8091,6137,2446
1690842720,383.8,383.81,383.8,383.81,920,2450
1690842780,383.86,383.87,383.86,383.87,400,2460.25
1690842840,383.87,383.87,383.83,383.83,705,2469.1
1690842960,383.87,383.87,383.87,383.87,435,2484.35
1690843020,383.86,383.86,383.86,383.86,200,2484.35
1690843080,383.89,383.89,383.89,383.89,292,2463.95
1690843140,383.87,383.87,383.85,383.86,2055,1965.45
1690843200,383.85,383.85,383.85,383.85,1200,1525.45
1690843320,383.85,383.85,383.85,383.85,159,1503.4
1690843440,383.84,383.84,383.84,383.84,500,1430.9
1690843500,383.85,383.85,383.84,383.84,467,1441
1690843560,383.85,383.85,383.85,383.85,100,1416
1690843620,383.87,383.87,383.87,383.87,150,1381.85
1690843860,383.8899,383.8899,383.88,383.88,200,1291.85
1690843980,383.84,383.84,383.82,383.82,700,1311.85
1690844040,383.82,383.82,383.76,383.76,1395,1235.75
1690844100,383.75,383.79,383.73,383.79,2712,1171.35
1690844160,383.78,383.81,383.77,383.81,1100,1106.35
1690844280,383.82,383.82,383.82,383.82,200,1001.35
1690844340,383.82,383.82,383.82,383.82,202,704.6
1690844400,383.83,383.85,383.82,383.82,835,700.35
1690844460,383.82,383.82,383.82,383.82,480,704.35
1690844580,383.82,383.82,383.82,383.82,300,684.1
1690844700,383.74,383.74,383.74,383.74,374,681.05
1690844820,383.75,383.75,383.73,383.73,1360,739.05
1690844940,383.72,383.72,383.7,383.7,501,749.5
1690845060,383.74,383.74,383.74,383.74,595,676.5
1690845120,383.74,383.74,383.74,383.74,100,621.5
1690845180,383.71,383.729,383.7004,383.729,1598,693.45
1690845240,383.7,383.7,383.68,383.68,900,713.45
1690845300,383.7,383.7396,383.7,383.7396,700,725.1
1690845360,383.73,383.73,383.68,383.68,2300,835.1
1690845420,383.6998,383.6998,383.6998,383.6998,100,832.6
1690845480,383.7,383.71,383.7,383.7,1300,887.6
1690845600,383.72,383.72,383.72,383.72,250,865.1
1690845780,383.72,383.72,383.71,383.71,200,805.35
1690845840,383.72,383.72,383.72,383.72,200,679.75
1690845900,383.71,383.71,383.7,383.7,2485,749
1690845960,383.66,383.66,383.64,383.64,1098,793.9
1690846080,383.64,383.65,383.6,383.65,3826,975.1
1690846140,383.63,383.63,383.63,383.63,175,942.1
1690846200,383.63,383.63,383.63,383.63,210,928.6
1690846260,383.64,383.64,383.6396,383.6396,600,943.6
1690846320,383.65,383.65,383.65,383.65,852,967.5
1690846380,383.66,383.66,383.66,383.66,100,904.5
1690846620,383.81,383.81,383.81,383.81,100,884.45
1690846680,383.78,383.78,383.78,383.78,100,859.7
1690846740,383.75,383.75,383.75,383.75,3588,1034.1
1690846800,383.75,383.77,383.75,383.77,4112,1159.8
1690846980,383.72,383.73,383.72,383.73,900,1159.8
1690847160,383.75,383.75,383.7,383.7,2887,1269.15
1690847220,383.76,383.76,383.76,383.76,709,1189.6
1690847280,383.79,383.79,383.79,383.79,350,1202.1
1690847340,383.78,383.78,383.78,383.78,100,1142.1
1690847400,383.79,383.79,383.79,383.79,300,1144.6
1690847520,383.78,383.78,383.78,383.78,188,1144
1690847580,383.75,383.83,383.75,383.8,864,1177.2
1690847640,383.8,383.8,383.8,383.8,610,1083.45
1690847700,383.78,383.82,383.78,383.82,595,1058.3
1690847760,383.78,383.78,383.78,383.78,699,901.95
1690847880,383.78,383.8,383.78,383.8,500,918.2
1690847940,383.82,383.83,383.8096,383.82,4295,1122.45
1690876800,383.07,383.09,383.02,383.07,1500,1167.45
1690876860,383,383.05,382.99,383.03,1334,1191.55
1690876920,383.08,383.16,383.08,383.16,1535,1263.3
1690876980,383.16,383.16,383.06,383.06,721,1294.35
1690877040,383.07,383.07,383.07,383.07,827,1330.7
1690877100,383.04,383.08,383.04,383.08,707,1186.65
1690877160,383.08,383.08,382.96,383,1088,1035.45
1690877220,383,383,382.96,382.96,500,1015.45
1690877280,382.91,382.94,382.86,382.87,2399,991.05
1690877340,382.88,382.93,382.87,382.91,5400,1225.6
1690877400,382.93,382.93,382.88,382.92,3800,1398.1
1690877460,382.91,382.91,382.91,382.91,3199,1553.05
1690877520,382.89,382.92,382.89,382.89,3800,1728.05
1690877640,382.98,382.98,382.98,382.98,104,1723.85
1690877700,382.91,382.91,382.81,382.81,830,1722.15
1690877760,382.82,382.85,382.82,382.83,500,1716.65
1690877820,382.81,382.81,382.81,382.81,200,1696.9
1690877880,382.81,382.81,382.8,382.8,1100,1716.95
1690877940,382.81,382.81,382.75,382.75,300,1706.95
1690878000,382.81,382.81,382.81,382.81,100,1497.2
1690878060,382.85,382.85,382.79,382.79,200,1432.2
1690878180,382.78,382.79,382.78,382.79,946,1412.8
1690878240,382.74,382.74,382.74,382.74,1200,1396.05
1690878360,382.78,382.82,382.78,382.82,900,1405
1690878420,382.75,382.75,382.7,382.7,500,1388.65
1690878540,382.69,382.69,382.68,382.69,500,1378.3
1690878600,382.64,382.64,382.5,382.52,1753,1411.55
1690878660,382.51,382.51,382.44,382.5,5495,1661.3
1690878720,382.49,382.49,382.47,382.47,271,1554.9
1690878780,382.36,382.36,382.35,382.35,400,1304.9
1690878840,382.43,382.45,382.43,382.45,400,1134.9
1690878900,382.49,382.49,382.48,382.48,700,1009.95
1690878960,382.6,382.6,382.6,382.6,400,839.95
1690879020,382.63,382.63,382.63,382.63,500,859.75
1690879080,382.63,382.63,382.63,382.63,790,857.75
1690879140,382.69,382.7,382.69,382.7,500,857.75
1690879200,382.71,382.74,382.71,382.74,420,868.75
1690879260,382.65,382.65,382.64,382.64,200,823.75
